841.00000000000,1189.00000000000,1312267129230304000.00000000000,9039132291110697413511897056440631191181768439034281984.00000000000
594.00000000000,841.00000000000,80925774158444656.00000000000,2119925404617102976788265216260935768245578508533760.00000000000
420.00000000000,594.00000000000,4953036907239626.00000000000,486042989782304247059243731249993364098535915520.00000000000
297.00000000000,420.00000000000,302623250362189.62500000000,110857955790885025283897052708641506399879168.00000000000
210.00000000000,297.00000000000,18315089301046.46093750000,24574637085798337826167829037437178347520.00000000000
148.00000000000,210.00000000000,885443715539137051230208.00000000000,2776788940489682131091763065020269530760981966018295476976753839790096384.00000000000
825.00000000000,720.00000000000,162332584439752096.00000000000,17111067330118224801703064586390051143185036493193216.00000000000
972.00000000000,121.00000000000,227567225875135.90625000000,47139952149241021385733074980549747158286336.00000000000
720.00000000000,204.00000000000,577283062058118.50000000000,769531561684939964455082802343695896312545280.00000000000
511.00000000000,516.00000000000,6194282466533964.00000000000,950677047565135733724993761198206796202216783872.00000000000
181.00000000000,370.00000000000,24308422877163.65625000000,57455332186096570687223266906957779304448.00000000000
566.00000000000,963.00000000000,114778706455656912.00000000000,6048448250914214303265589864847424933733809113792512.00000000000
898.00000000000,545.00000000000,74466143330317984.00000000000,1651720568842945959468397298662758538102693490065408.00000000000
946.00000000000,388.00000000000,23335631258218640.00000000000,50829829402641037939321051414557039532588551634944.00000000000
581.00000000000,879.00000000000,88407607204679072.00000000000,2763941840878533421592769556847254875810007493902336.00000000000
458.00000000000,77.00000000000,1694048912389.63427734375,19446337910612617144978703322198310912.00000000000
697.00000000000,798.00000000000,124674311124076016.00000000000,7751592307442554629227638157810455234619496630059008.00000000000
744.00000000000,324.00000000000,4295504251523619.50000000000,317031525891078567381124758770669741061051514880.00000000000
393.00000000000,435.00000000000,1080704411080005.87500000000,5048713933087599414805529862103530174316281856.00000000000
182.00000000000,452.00000000000,55730120101721.20312500000,692356746264232961050055860652140895666176.00000000000
434.00000000000,548.00000000000,4087198335590363.00000000000,273109702887867943575289140553818301040938713088.00000000000
304.00000000000,54.00000000000,3314649325816947671040.00000000000,145670884741677851866495721508852909441642242533304659009914011648.00000000000
972.00000000000,919.00000000000,834804204569017216.00000000000,2327093722462794229633156737989198422199049709517012992.00000000000
905.00000000000,916.00000000000,619162486407158912.00000000000,949453933581011164387609375772190404260946746718289920.00000000000
667.00000000000,69.00000000000,4849326875047.81933593750,456146523354169655984111522721967374336.00000000000
698.00000000000,624.00000000000,46656230015291880.00000000000,406245835021971955759169924376695692494128067641344.00000000000
672.00000000000,88.00000000000,13835227842079.75585937500,10592999167270222842952441180102506577920.00000000000
599.00000000000,141.00000000000,61003802467433.35156250000,908093798354357471486461569385170267537408.00000000000
879.00000000000,399.00000000000,19450833321820688.00000000000,29435717634817050630667553496629854847989520007168.00000000000
749.00000000000,76.00000000000,11597205804582.07031250000,6239073243273483338025875670601606103040.00000000000
411.00000000000,284.00000000000,231372508341178.90625000000,49544477867360958264693225274457223520583680.00000000000
173.00000000000,327.00000000000,12275225003219.16796875000,7398580024814742020968274334547735216128.00000000000
343.00000000000,210.00000000000,32778427615358.46484375000,140871889915900178599771967662783140462592.00000000000
460.00000000000,96.00000000000,4322155132044.80322265625,322969152030300520447271314074739146752.00000000000
433.00000000000,797.00000000000,18253611182431820.00000000000,24327998349471763966715643986124796976865667448832.00000000000
579.00000000000,676.00000000000,30352534105754660.00000000000,111852284500778967687664197054111723298876913876992.00000000000
874.00000000000,472.00000000000,37422050299805656.00000000000,209624831184770773611508852528979267389935308505088.00000000000
536.00000000000,503.00000000000,6774505709330443.00000000000,1243634698354931144729381926922942943236083154944.00000000000
831.00000000000,375.00000000000,12086574983794176.00000000000,7062683480398821940536482419061427735663543844864.00000000000
269.00000000000,853.00000000000,3504424954504209.50000000000,172151291027996906965420594636539588614436159488.00000000000
156.00000000000,902.00000000000,477999689281138.68750000000,436860556068610612399539174441219428104273920.00000000000
417.00000000000,280.00000000000,231608437951205.25000000000,49696193376427943297919261698482358120873984.00000000000
5.00000000000,26.00000000000,3786744272224.09814453125,217199050746158387331224008293215109120.00000000000
96.00000000000,528.00000000000,7529917910685.70214843750,1707775254082128767341117422514852593664.00000000000
142.00000000000,487.00000000000,27298896473350.32421875000,81375799029478078569767907200593771364352.00000000000
119.00000000000,632.00000000000,37701820151073.64062500000,214361577046901156653299222810630381633536.00000000000
380.00000000000,520.00000000000,1936459881961999.50000000000,29045944518657853074925200724119513106973982720.00000000000
